row_idx,model,technique,video,crime_type,judge,H1,H2,H3,H4,H5,H6,reasoning
17624,Gemini,Sequential,Stealing029_x264,Stealing,GPT,1,1,1,0,1,1,"The model fabricates a fall/escape scene with a flower stand, mislabels the event as kidnapping instead of the apparent store theft, omits the item-taking crime, and invents victim/perpetrator roles."
17623,Gemini,Sequential,Stealing028_x264,Stealing,GPT,1,0,0,0,1,1,The model correctly identifies likely vehicle theft but fabricates the gas station/night/gas pump setting and adds details such as a sports car and a coordinated unseen accomplice not stated in the ground truth.
17628,Gemini,Sequential,Stealing035_x264,Stealing,Claude,1,1,1,0,1,0,"Model invents burglary/theft narrative with a stolen white package and residential nighttime setting not in ground truth, misclassifies the event, and misses the actual scenario of two men simply entering and driving the car."
17630,Gemini,Sequential,Stealing037_x264,Stealing,Claude,1,0,0,0,1,0,"Model fabricates scene details (night, residential driveway, trash cans) and invents specifics like ignition tampering and steering lock bypass not in ground truth, which actually describes failure to lift due to an iron chain."
17631,Gemini,Sequential,Stealing042_x264,Stealing,Claude,1,0,0,0,1,0,"Model fabricates a yellow bag and silver car color, and adds details about license plate tampering not in ground truth."
17629,Gemini,Sequential,Stealing036_x264,Stealing,Claude,0,0,0,0,1,0,"The model fabricates a 'man in a blue patterned shirt' walking away with the striped man, which isn't in the ground truth."
17632,Gemini,Sequential,Stealing043_x264,Stealing,Claude,1,1,1,0,1,0,"Ground truth describes two men accessing their own car trunk (likely not theft from victim), but model fabricates a target vehicle vs suspect vehicle scenario, misclassifies as car burglary, and invents details like 2 AM timing and hoodies instead of hats."
17626,Gemini,Sequential,Stealing031_x264,Stealing,GPT,1,0,0,0,0,0,"The model invents setting details such as a driveway/porch not stated in the ground truth, but it does not misclassify or miss a crime and does not add extra actors or major objects."
17628,Gemini,Sequential,Stealing035_x264,Stealing,GPT,1,1,0,0,1,0,"The model correctly mentions vehicle theft but fabricates a burglary/property theft sequence, residential/driveway scene details, and objects such as a white package and extra car behaviors not present in the ground truth."
17627,Gemini,Sequential,Stealing032_x264,Stealing,GPT,1,1,0,0,1,1,"The model correctly mentions the theft but fabricates a later armed confrontation with a machete/cleaver, additional suspects/targets, and extra scene/action details not present in the ground truth."
17633,Gemini,Sequential,Stealing044_x264,Stealing,Claude,1,0,0,0,1,1,"Model fabricates a second vehicle (pickup truck), a third suspect, specific timestamps, a flashlight, and stolen bundle of items not in ground truth which only describes one jeep and a man/woman pair."
17634,Gemini,Sequential,Stealing045_x264,Stealing,Claude,0,0,0,0,1,0,The model fabricates a second vehicle (sports car) and a vandalism/camera destruction event not present in the ground truth.
17630,Gemini,Sequential,Stealing037_x264,Stealing,GPT,1,0,0,0,1,1,"The model correctly identifies attempted motorcycle theft, but fabricates setting/object details like a residential driveway, night, trash cans, wall, ignition/steering-lock tampering, and implies an extra lingering person after the two suspects leave."
17632,Gemini,Sequential,Stealing043_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies theft from a vehicle but fabricates scene details such as the time, residential setting, darkness motive, hoodies, vehicle types, and a suspect exiting an adjacent SUV."
17635,Gemini,Sequential,Stealing046_x264,Stealing,Claude,0,0,0,0,1,0,"Model invents extra entities like a backpack-carrying pedestrian, dark-colored cars, and other unrelated activity not in the ground truth, and misses the lookout/helmeted accomplice role."
17636,Gemini,Sequential,Stealing047_x264,Stealing,Claude,1,1,1,0,1,0,"The model misidentifies the crime as an attempted break-in via door handle rather than theft of the rearview mirror, fabricates details like the garage setting and abandoned bag, and misses the actual mirror removal."
17631,Gemini,Sequential,Stealing042_x264,Stealing,GPT,0,0,0,0,1,0,"The model correctly identifies vehicle tampering but fabricates objects/details such as a yellow bag, license plate/headlight targeting, and possible battery or alternator removal not present in the ground truth."
17633,Gemini,Sequential,Stealing044_x264,Stealing,GPT,1,0,0,0,1,1,"The model correctly identifies vehicle burglary/rummaging but fabricates setting details, an additional vehicle, objects like a flashlight and stolen bundle, and possibly a third suspect not present in the ground truth."
17629,Gemini,Sequential,Stealing036_x264,Stealing,GPT,0,0,0,0,1,0,The model correctly identifies the attempted motorcycle theft/tampering but fabricates details such as a man in a blue patterned shirt and some unsupported vehicle/action details.
17637,Gemini,Sequential,Stealing048_x264,Stealing,Claude,1,0,0,0,1,1,"Model fabricates scene details (nighttime, headlamp, sparks/angle grinder), invents tools and a physical altercation/intervener not in ground truth, and adds a phantom actor (the 'intervener')."
17639,Gemini,Sequential,Stealing050_x264,Stealing,Claude,1,0,0,0,1,0,"Model fabricates scene details (nighttime, residential driveway, second car on right) and invents an additional vehicle not mentioned in ground truth."
17638,Gemini,Sequential,Stealing049_x264,Stealing,Claude,1,0,0,0,0,0,"Model fabricates nighttime setting and driver's side entry, while ground truth specifies passenger door and multiple door attempts including the black car."
17640,Gemini,Sequential,Stealing051_x264,Stealing,Claude,1,1,1,1,1,1,"Model misidentifies the crime (suggests break-in/transaction rather than theft from black car), reverses roles of vehicles, invents an SUV, omits the second perpetrator, and minimizes the actual theft of trunk contents."
17636,Gemini,Sequential,Stealing047_x264,Stealing,GPT,1,1,1,1,1,0,"The model invents a garage/covered setting and bag/door-handle actions, misclassifies the incident as a failed vehicle break-in, omits the actual rearview mirror removal theft, and minimizes it as unsuccessful, but does not add extra actors."
17641,Gemini,Sequential,Stealing052_x264,Stealing,Claude,0,0,0,0,0,0,"Model output aligns with ground truth: two men in black, vehicle break-in, window smashed, searching interior, lookout, and fleeing."
17635,Gemini,Sequential,Stealing046_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies vehicle theft, but fabricates setting/activity details and extra entities such as unrelated pedestrians, other cars, and a backpack not present in the ground truth."
17639,Gemini,Sequential,Stealing050_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies a vehicle break-in/search but fabricates scene/object details such as nighttime residential driveway, vehicle positioning, another car, crouching, and SUV specifics not present in the ground truth."
17634,Gemini,Sequential,Stealing045_x264,Stealing,GPT,1,0,0,0,1,1,"The model correctly identifies vehicle burglary but fabricates scene details, extra objects/vehicles and a secondary camera-vandalism incident, and introduces an owner/victim not described in the ground truth."
17643,Gemini,Sequential,Stealing054_x264,Stealing,Claude,0,1,1,1,1,1,"Model misidentifies the crime as motor vehicle theft by one suspect, missing the two thieves rummaging through the car, the trash can attack, and the hit-and-run that injured the driver."
17642,Gemini,Sequential,Stealing053_x264,Stealing,Claude,1,1,1,0,1,0,"The model misclassifies an ambiguous event as vehicle burglary (the ground truth shows a man placing items into the car, not stealing), fabricates scene details like a residential driveway and house, and invents objects like a backpack and flashlight not mentioned in ground truth."
17644,Gemini,Sequential,Stealing055_x264,Stealing,Claude,0,0,1,1,0,0,The model failed to identify the theft (child taking a phone from the drawer) and minimized the event as normal behavior.
17638,Gemini,Sequential,Stealing049_x264,Stealing,GPT,1,0,0,0,0,0,"The model correctly identifies a vehicle break-in/burglary by a single suspect, but fabricates scene details such as it occurring at night in a parking area that are not stated in the ground truth."
17637,Gemini,Sequential,Stealing048_x264,Stealing,GPT,1,0,0,0,1,1,"The model correctly identifies the vehicle break-in but fabricates details such as nighttime, a van, headlamp/tools/sparks, an altercation/intervener, and possible motorcycle theft/getaway activity not supported by the ground truth."
17645,Gemini,Sequential,Stealing057_x264,Stealing,Claude,1,0,0,0,1,0,"Model fabricates details like a ballpoint pen breaking the zipper, newspaper, notepad, and text overlays/website not mentioned in ground truth."
17640,Gemini,Sequential,Stealing051_x264,Stealing,GPT,1,0,1,1,1,0,"The model invents scene/vehicle details, reverses the roles of the cars and people, omits the actual theft of contents from the black car into the white car, and downplays it as only potential suspicious activity."
17646,Gemini,Sequential,Stealing058_x264,Stealing,Claude,1,0,0,0,1,1,"Model invents scene details (Sunday Times intro, SUV, flashlight lookout, residential driveway specifics) and adds a fourth person as lookout when ground truth describes only three masked men plus a hat-wearing man."
17647,Gemini,Sequential,Stealing059_x264,Stealing,Claude,0,0,1,1,1,0,"The model concludes no crime occurred, missing the theft and minimizing severity, and fabricates a grey jacket instead of the blue shirt and peaked cap described."
17641,Gemini,Sequential,Stealing052_x264,Stealing,GPT,1,0,0,0,0,0,"The model correctly identifies the vehicle burglary with two suspects but adds unsupported scene specifics such as the SUV being in the foreground, passenger side, parking aisle, and exit direction."
17648,Gemini,Sequential,Stealing060_x264,Stealing,Claude,1,0,0,0,1,0,"Model fabricates scene details like a basketball hoop, nighttime setting, and private driveway, and invents objects like an SUV and door handle manipulation not in ground truth."
17642,Gemini,Sequential,Stealing053_x264,Stealing,GPT,1,1,0,0,1,0,"The model fabricates details such as a residential driveway, late-night setting, flashlight/backpack, and vehicle burglary narrative, while the ground truth only shows a man packing items into a white car and walking away."
17644,Gemini,Sequential,Stealing055_x264,Stealing,GPT,1,1,1,1,1,0,"The model falsely claims there is no crime despite the child taking and hiding a mobile phone, minimizes/misses the theft, and invents scene/object details such as a glass door, computer, and different clothing descriptions, but does not clearly add extra actors."
17649,Gemini,Sequential,Stealing061_x264,Stealing,Claude,0,0,0,1,1,0,Model invents a small dog not in ground truth and minimizes the window-breaking (vandalism/forced entry) by describing it merely as bending near the door handle.
17646,Gemini,Sequential,Stealing058_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies car theft, but fabricates scene/entity details such as two vehicles, a flashlight lookout, passenger-side scouting, intro/outro graphics, and other unsupported specifics."
17650,Gemini,Sequential,Stealing062_x264,Stealing,Claude,1,0,0,0,1,1,"Model fabricates a police van, dirt lot, green stolen object, and adds two stationary bystanders not present in ground truth which only mentions two men walking."
17643,Gemini,Sequential,Stealing054_x264,Stealing,GPT,1,1,1,1,1,0,"The model invents extra scene details and entities, misstates the incident as a simple one-suspect vehicle theft, and omits/minimizes the two-person intrusion and the vehicle striking the driver."
17651,Gemini,Sequential,Stealing063_x264,Stealing,Claude,1,1,1,0,1,0,"The model fabricates a vehicle burglary narrative not supported by ground truth (which describes a man tinkering in his car and communicating with another), misclassifies the activity as theft, invents a pickup truck and SUV setting, and misses the actual interactions between the two men."
17647,Gemini,Sequential,Stealing059_x264,Stealing,GPT,0,0,1,1,1,0,"The model denies or downplays the apparent theft from the vehicle, omits the primary crime, and invents extra entities such as a dark blue car/pedestrian not in the ground truth."
17650,Gemini,Sequential,Stealing062_x264,Stealing,GPT,1,0,0,0,1,1,"The model invents scene details, a police van/green stolen object, and extra bystanders/passersby, while still broadly identifying the incident as theft-related."
17652,Gemini,Sequential,Stealing065_x264,Stealing,Claude,0,0,0,0,0,0,"The model correctly identifies vehicle burglary, the single suspect, and the sequence of events; it omits the window-smashing with a stick but does describe unauthorized entry, so no major hallucination categories apply."
17653,Gemini,Sequential,Stealing066_x264,Stealing,Claude,0,0,0,0,1,0,"Model describes vehicle as a 'white van' rather than white car, and adds an unrelated passing motorcycle not mentioned in ground truth."
17648,Gemini,Sequential,Stealing060_x264,Stealing,GPT,1,1,0,0,1,0,"The model invents a nighttime private driveway, basketball hoop, door-handle manipulation, locked SUV, and attempted break-in/trespassing beyond the ground truth, but it does not add extra actors or minimize severity."
17649,Gemini,Sequential,Stealing061_x264,Stealing,GPT,1,0,0,0,1,0,The model largely captures a vehicle break-in/theft scenario but invents unsupported scene details such as a sidewalk/empty street framing and fabricates a small dog passing by.
17654,Gemini,Sequential,Stealing067_x264,Stealing,Claude,1,0,1,1,1,0,"Model fabricates trash cans and residential setting details, misses the implied theft/pickup crime, minimizes it as benign activity, and invents entities like pickup trucks not in ground truth."
17655,Gemini,Sequential,Stealing068_x264,Stealing,Claude,0,0,0,0,1,0,"Model fabricates specific details like 'PROKOP' branding on the van and misidentifies the gray car as possibly a silver minivan, while ground truth describes three perpetrators but model only clearly identifies two."
17645,Gemini,Sequential,Stealing057_x264,Stealing,GPT,1,0,0,1,1,0,"The model correctly identifies luggage theft/tampering but invents a staged public-awareness context, zipper/pen method, overlays, newspaper/notepad and other details, and partly minimizes the completed theft as attempted/staged."
17656,Gemini,Sequential,Stealing069_x264,Stealing,Claude,1,0,0,0,1,0,"Model fabricates scene details (residential driveway, 1 AM timing) and specifies vehicles as pickup truck and SUV when ground truth only says white car and black car."
17653,Gemini,Sequential,Stealing066_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies motorcycle theft but adds unsupported scene/entity details such as a van, wet road, passing motorcycle, clothing, side door, and brake lights."
17657,Gemini,Sequential,Stealing070_x264,Stealing,Claude,1,1,0,0,1,1,"Model fabricates a nighttime burglary scene with a lone suspect prowling cars, misclassifying the benign event (people entering/exiting a car) as vehicle burglary and inventing a second car and suspect role."
17651,Gemini,Sequential,Stealing063_x264,Stealing,GPT,1,0,0,0,1,0,"The model invents scene details such as a nighttime residential driveway and a dark SUV/pickup truck, but it does mention the apparent vehicle-entry crime and does not clearly add extra perpetrators or victims."
17658,Gemini,Sequential,Stealing071_x264,Stealing,Claude,1,0,0,1,0,0,"Model fabricates specific timestamps and residential driveway setting, and minimizes the crime by claiming suspect left empty-handed when ground truth indicates they got into the vehicle."
17659,Gemini,Sequential,Stealing072_x264,Stealing,Claude,1,0,0,0,1,0,"Model fabricates scene details (residential driveway, 4 AM timestamps) and invents a second vehicle (hatchback alongside SUV) not mentioned in ground truth."
17654,Gemini,Sequential,Stealing067_x264,Stealing,GPT,1,0,0,0,1,0,"The model invents unsupported scene details and extra vehicles/objects such as pickup trucks, trash cans, and a tree, but the ground truth does not clearly identify a specific crime that the model missed or misclassified."
17652,Gemini,Sequential,Stealing065_x264,Stealing,GPT,1,0,0,0,1,0,The model correctly identifies a vehicle break-in/burglary but invents unsupported scene details such as late-night residential setting and adds unsupported entity/object details like a light-colored hoodie/valuables.
17655,Gemini,Sequential,Stealing068_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies a vehicle break-in/theft but fabricates unsupported scene/entity details such as a residential late-night setting, PROKOP commercial van markings, tools/equipment, and vehicle descriptions not in the ground truth."
17660,Gemini,Sequential,Stealing073_x264,Stealing,Claude,0,0,0,0,0,0,"Model identifies one suspect instead of two, which understates actors but doesn't add phantom ones; otherwise aligns with ground truth."
17657,Gemini,Sequential,Stealing070_x264,Stealing,GPT,1,1,0,0,1,1,"The model invents a nighttime driveway vehicle burglary with a suspect, two target cars, and unauthorized searching, while the ground truth only shows three people near one parked car who leave."
17661,Gemini,Sequential,Stealing074_x264,Stealing,Claude,1,1,1,0,1,0,"The model misclassifies the event as a vehicle break-in/theft (the ground truth shows a man retrieving items from his own/a known car and leaving in another car), fabricates a residential driveway setting, invents a truck and a light-colored passing car, and misses that the actor arrived and left in a second black car."
17662,Gemini,Sequential,Stealing075_x264,Stealing,Claude,0,0,0,0,0,1,"The model invents 'multiple accomplices' and a group getting into the getaway car, when ground truth only describes two men (one in white, one in gray)."
17656,Gemini,Sequential,Stealing069_x264,Stealing,GPT,1,0,0,0,1,0,"The model invents unsupported scene details such as nighttime, 1:00 AM, residential driveway/private property, and specific vehicle types like a pickup truck and SUV, but it does not miss or misclassify the suspicious vehicle-looking behavior."
17663,Gemini,Sequential,Stealing077_x264,Stealing,Claude,0,0,0,0,0,0,"Ground truth describes only normal walking and vehicle activity with no crime mentioned, and the model output correctly identifies routine activity without fabricating crimes or entities."
17658,Gemini,Sequential,Stealing071_x264,Stealing,GPT,1,0,0,0,0,0,"The model correctly identifies a vehicle break-in/unauthorized entry involving one person, but fabricates scene details such as a residential front yard, driveway, nighttime timestamps, and related context not stated in the ground truth."
17661,Gemini,Sequential,Stealing074_x264,Stealing,GPT,1,0,0,0,1,0,The model correctly identifies theft from a vehicle but fabricates scene details such as a residential driveway and adds/changes vehicles including a truck and a passing light-colored car not supported by the ground truth.
17664,Gemini,Sequential,Stealing078_x264,Stealing,Claude,1,0,0,0,1,0,"Model fabricates scene details (tiled outdoor area at night) and invents a second bystander motorcycle and a dark jacket put on for concealment, none of which are in ground truth (which describes a man in gray)."
17665,Gemini,Sequential,Stealing079_x264,Stealing,Claude,1,0,0,0,1,1,"Model invents a second helmeted intruder with backpacks, a machete instead of a shovel, and a resident emerging from the house, none of which match the ground truth's single striped-shirt trespasser and shovel-wielding white-clothed man."
17664,Gemini,Sequential,Stealing078_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies a single-suspect motorcycle theft but fabricates unsupported scene/object details such as a tiled nighttime setting, a second motorcycle, and a dark jacket."
17659,Gemini,Sequential,Stealing072_x264,Stealing,GPT,1,0,0,0,1,0,"The model invents ungrounded scene details such as a residential driveway, timestamps, multiple vehicles, SUV/hatchback descriptions, and forced/tampering actions, but it does not miss or misclassify the apparent vehicle-related crime or add extra people."
17662,Gemini,Sequential,Stealing075_x264,Stealing,GPT,1,0,0,0,1,1,The model correctly identifies a vehicle break-in/theft but invents setting details like nighttime/parking lot and adds multiple accomplices/group members beyond the two men described in the ground truth.
17666,Gemini,Sequential,Stealing080_x264,Stealing,Claude,1,1,1,1,1,0,"Model misclassifies a violent carjacking/abduction with people being dragged from the vehicle as a coordinated theft of a bag from an unattended SUV at a gas station, fabricating the setting and stolen item while minimizing severity."
17667,Gemini,Sequential,Stealing081_x264,Stealing,Claude,1,0,0,0,1,0,"Output fabricates residential driveway setting and an SUV/white car with door-handle testing, and omits the bearded man detail, but correctly identifies vehicle theft with two suspects."
17660,Gemini,Sequential,Stealing073_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies motorcycle theft, but fabricates details such as a minivan/side sliding door/bystanders/turn direction and incorrectly describes one suspect acting alone instead of two people."
17669,Gemini,Sequential,Stealing083_x264,Stealing,Claude,0,0,0,0,0,0,"The model correctly identifies the motorcycle theft, the red-shirted suspect, bystanders including women and passing vehicles, matching the ground truth."
17668,Gemini,Sequential,Stealing082_x264,Stealing,Claude,1,0,0,0,1,0,"Model fabricates a Toyota Prius as a second vehicle and adds scene details (nighttime, residential driveway, checking Jeep handle first) not supported by ground truth which only mentions one white car/jeep."
17663,Gemini,Sequential,Stealing077_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly states no crime occurred, but it invents unsupported scene/object details such as a thick black cable and specific parking/courtyard camera-setting details not present in the ground truth."
17670,Gemini,Sequential,Stealing084_x264,Stealing,Claude,1,0,0,0,1,0,"Model fabricates specific scene details (utility box, trailer, motion-activated security light, paved walkway) and entities (face masks/goggles, gloves, burglary tools/bags) not mentioned in ground truth."
17671,Gemini,Sequential,Stealing086_x264,Stealing,Claude,0,0,0,0,1,0,"Ground truth describes only normal street activity with no crime, matching the model's assessment, but the model fabricates specific parked vehicles (silver SUV, blue hatchback) and scooter-riding details not in ground truth."
17665,Gemini,Sequential,Stealing079_x264,Stealing,GPT,1,1,1,0,1,1,"The model mislabels the incident as an assault rather than the attempted motorcycle theft/trespass, invents extra people, backpacks, a machete/bladed weapon, a house/resident, and additional victim/perpetrator roles not supported by the ground truth."
17668,Gemini,Sequential,Stealing082_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies a vehicle burglary/unauthorized entry by one man, but fabricates setting details like nighttime/residential driveway and adds unsupported specifics such as a Toyota Prius and possible valuables."
17672,Gemini,Sequential,Stealing087_x264,Stealing,Claude,1,1,0,0,1,1,"The model fabricates a violent machete assault, explosions, and victims that are not in the ground truth (which only describes motorcycle theft/prying), misclassifying the crime and inventing entities and actors."
17673,Gemini,Sequential,Stealing088_x264,Stealing,Claude,1,1,1,0,1,1,"Model invents a residential driveway setting, trash cans, and reframes events as an attempted burglary rather than the described vehicle/person movements, adding a hoodied suspect not matching ground truth actors."
17669,Gemini,Sequential,Stealing083_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies the apparent motorcycle theft, but fabricates setting/object details such as an open metal gate, paved courtyard, specific vehicle types, and some scene specifics not in the ground truth."
17666,Gemini,Sequential,Stealing080_x264,Stealing,GPT,1,1,1,1,1,0,"The model fabricates a gas station setting, stolen bag, and theft narrative while missing the violent dragging/removal from the car and misclassifying it as a less serious vehicular burglary."
17671,Gemini,Sequential,Stealing086_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly reports no crime, but fabricates scene/entity details such as parked cars, a silver SUV, blue hatchback, gold car, scooter riders, and people getting onto parked scooters that are not in the ground truth."
17674,Gemini,Sequential,Stealing089_x264,Stealing,Claude,1,0,0,0,1,0,"Model fabricates a residential driveway setting, a convertible with top down, and a stolen bag taken from a second vehicle, none of which are in the ground truth."
17672,Gemini,Sequential,Stealing087_x264,Stealing,GPT,0,1,0,0,1,1,"The model mentions the motorcycle tampering/theft but fabricates severe crimes involving machete attacks, explosions, weapons, victims, and extra attackers not present in the ground truth."
17675,Gemini,Sequential,Stealing091_x264,Stealing,Claude,1,1,0,0,1,1,"Ground truth describes a tripping/holding incident among five people walking, not a robbery; model fabricates a nighttime sidewalk robbery with an orange package, invents victim/attacker roles, and adds a bystander not described."
17676,Gemini,Sequential,Stealing092_x264,Stealing,Claude,1,0,0,0,1,0,"Model fabricates scene details (parking area, static camera phases) and misidentifies the hat as a hood and flashlight as a mobile phone, inventing entity details not in ground truth."
17677,Gemini,Sequential,Stealing093_x264,Stealing,Claude,1,1,1,0,1,1,"The model fabricates a robbery/snatch theft narrative with a trailing suspect and victims, missing the actual handoff event, and invents details like scaffolding and a van."
17670,Gemini,Sequential,Stealing084_x264,Stealing,GPT,1,0,0,0,1,0,"The model invents scene/object details such as private property, utility box, trailer/structure, masks, gloves, and tools/bags, but it does mention theft/tampering and does not add extra actors beyond the observed group."
17678,Gemini,Sequential,Stealing094_x264,Stealing,Claude,1,1,1,0,1,1,"The model fabricates an assault/robbery scenario with multiple attackers and a victim, when the ground truth only describes one man interacting with a bicycle and motorcycle alone."
17667,Gemini,Sequential,Stealing081_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies theft from a vehicle but fabricates setting/details such as a residential driveway, SUV/white car, hoodies, lookout behavior, and door-handle testing not supported by the ground truth."
17674,Gemini,Sequential,Stealing089_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies a vehicle theft/burglary but fabricates setting and object details such as a residential driveway, SUV/convertible, top-down vehicle, stolen bag, and door left open that are not in the ground truth."
17679,Gemini,Sequential,Stealing095_x264,Stealing,Claude,0,1,1,1,0,0,"The model misclassifies the event as an attempted burglary that was abandoned, missing the actual crime of breaking off the rearview mirror, thereby minimizing severity."
17680,Gemini,Sequential,Stealing096_x264,Stealing,Claude,0,0,0,0,0,0,Model correctly identifies attempted motorcycle theft with two suspects matching the ground truth scenario.
17673,Gemini,Sequential,Stealing088_x264,Stealing,GPT,1,0,0,0,1,0,"The model invents scene details and objects such as a driveway, timestamps, trash cans, hoodie, and camera-facing behavior, but its suspected vehicle burglary interpretation is not clearly a wrong or minimized crime classification relative to the car-focused activity."
17676,Gemini,Sequential,Stealing092_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies the vehicle burglary but fabricates unsupported scene/details such as a secluded parking area/driveway, specific vehicle types/positions, clothing, and a mobile phone instead of the flashlight."
17681,Gemini,Sequential,Stealing097_x264,Stealing,Claude,0,0,0,0,0,0,"Model output aligns with ground truth: suspect checking gray/silver car, entering black car, and a separate pedestrian walking by."
17675,Gemini,Sequential,Stealing091_x264,Stealing,GPT,1,1,0,0,1,1,"The model fabricates nighttime/sidewalk setting details, misclassifies the incident as a coordinated robbery, invents objects like an orange package and misassigned phone, and adds/reassigns actors such as an accomplice and bystander beyond the ground truth."
17682,Gemini,Sequential,Stealing098_x264,Stealing,Claude,1,1,0,0,1,1,"The model fabricates a coordinated burglary with two suspects, spray-painting/vandalism of a camera, a trailer, and a parked car, none of which are in the ground truth which only describes one person checking a motorcycle."
17679,Gemini,Sequential,Stealing095_x264,Stealing,GPT,1,1,1,1,1,0,"The model invents scene/object details such as an open gate and door-handle checking, misclassifies the crime as attempted burglary/theft, omits the mirror being broken, and portrays the incident as abandoned with no damage while not adding extra people beyond the two riders."
17683,Gemini,Sequential,Stealing100_x264,Stealing,Claude,1,0,0,0,1,1,"Model fabricates specific times (2:36 AM), a white SUV, blocks, and invents a 'Recovery Team' phase with man in blue/white shirts having altercations not in ground truth."
17684,Gemini,Sequential,Stealing101_x264,Stealing,Claude,0,0,0,0,0,0,Model output aligns with ground truth describing the bicycle theft by a man in white in the alleyway.
17678,Gemini,Sequential,Stealing094_x264,Stealing,GPT,1,1,1,0,1,1,"The model invents an assault/robbery involving three people, a victim, attackers, and a station wagon, while missing the actual one-man bicycle/motorcycle sequence described in the ground truth."
17685,Gemini,Sequential,Stealing102_x264,Stealing,Claude,1,0,0,1,1,0,"Model invents a residential driveway setting, misidentifies the black car as a pickup truck, claims the white car drove away at the start (opposite of ground truth where it arrived), and minimizes the forced entry (prying) as simply finding it unlocked."
17680,Gemini,Sequential,Stealing096_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies an attempted motorcycle/scooter theft, but fabricates scene/object details such as nighttime/dim lighting, narrow alley specifics, frame ranges, and an orange helmet not present in the ground truth."
17682,Gemini,Sequential,Stealing098_x264,Stealing,GPT,1,1,0,0,1,1,"The model invents a coordinated burglary/vandalism involving two suspects, camera tampering, a spray can, a parked car, trailer, and other scene details not present in the ground truth, though it does mention the motorcycle inspection."
17686,Gemini,Sequential,Stealing103_x264,Stealing,Claude,1,1,0,0,1,1,"Model fabricates a mugging/assault, adds a split-screen second part with burglary and armed robbery not in ground truth, invents a fourth suspect and firearm, and misclassifies the theft as merely attempted."
17677,Gemini,Sequential,Stealing093_x264,Stealing,GPT,1,1,0,1,1,0,"The model invents scene details and objects such as scaffolding, parked cars, a bag, and an elevated camera view, mischaracterizes the event as an attempted snatch theft rather than a completed handover/robbery-like interaction, but does mention a robbery-type crime and does not add extra victim/perpetrator counts."
17681,Gemini,Sequential,Stealing097_x264,Stealing,GPT,1,1,1,1,0,0,"The model invents setting details like a driveway/sidewalk/nighttime layout and misstates the completed theft of an item from the black car as attempted theft or vehicle tampering, thereby minimizing and missing the primary crime, but it does not add extra actors or distinct new entities."
17683,Gemini,Sequential,Stealing100_x264,Stealing,GPT,1,0,0,0,1,1,"The model correctly identifies a vehicle wheel theft but fabricates unsupported scene details, objects/vehicles, and additional people such as a recovery team, white SUV, trailer, blocks, and extra accomplices."
17687,Gemini,Sequential,Stealing104_x264,Stealing,Claude,1,0,0,0,1,0,"The model fabricates details like nighttime setting and a face mask (ground truth only mentions a hat), and describes only one motorcycle being present with two others untouched, which is not supported."
17688,Gemini,Sequential,Stealing105_x264,Stealing,Claude,1,0,0,0,0,0,Model fabricates scene details like climbing on the roof and 40-second concealment not present in ground truth.
17684,Gemini,Sequential,Stealing101_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies the likely bicycle theft but adds unsupported scene/object details such as potted plants, a scooter, specific bicycle color/location, and other setting specifics not present in the ground truth."
17689,Gemini,Sequential,Stealing106_x264,Stealing,Claude,1,1,1,0,1,0,"Ground truth describes a man in a hat entering his/a car—no theft is established—but model classifies it as grand theft auto, fabricates hoodie, trash bins, dark bystander car, and SUV details not in ground truth."
17690,Gemini,Sequential,Stealing107_x264,Stealing,Claude,1,0,0,0,1,1,"The model fabricates a violent assault on a pedestrian victim and a dramatic fall scene not present in ground truth, inventing both a victim (phantom actor) and scene details like nighttime alleyway ambush."
17691,Gemini,Sequential,Stealing108_x264,Stealing,Claude,0,0,0,0,1,0,Model fabricates specific objects like a 'slim jim' tool and a FedEx truck not mentioned in ground truth.
17685,Gemini,Sequential,Stealing102_x264,Stealing,GPT,1,0,0,1,1,0,"The model correctly identifies a vehicle break-in but invents/assumes a residential driveway/night setting and extra or altered vehicles, and it minimizes the forced prying entry by describing the vehicle as unlocked."
17687,Gemini,Sequential,Stealing104_x264,Stealing,GPT,1,0,0,0,1,0,"The model correctly identifies motorcycle theft but fabricates scene/object details such as nighttime, a face mask, and two other motorcycles not present in the ground truth."
